ProductName:,item,GenericName,Code,Department,DosageForm:,presentation,unit_quantity,Category,full_pack,Vendor
mega calcium blister,MEGA CALCIUM BLISTER (N/F)  TABS  X 100,,6012864,Pharmacy,TABLETS,BLISTER,10,,100,
MEGA CALCIUM PLUS,MEGA CALCIUM PLUS TABS ,,7.33739E+11,Pharmacy,TABLETS,BOTTLE,,,1,
mega calcium(n/f) x 100,MEGA CALCIUM(N/F) X 100  ,,6010290,Pharmacy,,JAR,,,1,
mega calcuim(nature field),MEGA CALCUIM(NATURE FIELD)   X 60,,7.13757E+11,Pharmacy,,PCS,1,,60,
MEGA FRESH CAR WASH 1L,MEGA FRESH CAR WASH 1L X 1,,6010034,Supermarket,,JAR,,,1,
mega Garlic(NATURE FIELD) X 100,MEGA GARLIC(NATURE FIELD) X 100 TABS ,,10785,Pharmacy,TABLETS,JAR,,,1,
mega gel,MEGA GEL  500ML X 1,,,Pharmacy,,JAR,,,1,KENIS MOORE ENTERPRISES
MEGA GEL,MEGA GEL GEL 1LTR X 1,,6013381,Pharmacy,GEL,JAR,1,,1,
MEGA GEL,MEGA GEL X 1,,6013355,Supermarket,,JAR,1,,1,
MEGA GROWTH BY 4,MEGA GROWTH BY 4,,1008728,Supermarket,,PACK,,,1,GRACIOUS JOBIZ COSMETICES LIMITED
MEGA GROWTH CONDITIONER 354ML,MEGA GROWTH CONDITIONER 354ML X 1,,6009973,Supermarket,,JAR,,,1,
mega growth hair & scalp,MEGA GROWTH HAIR & SCALP 142G,,6011704,Supermarket,,JAR,,,1,
MEGA GROWTH HAIR RELAXER BY 5,MEGA GROWTH HAIR RELAXER BY 5,,8.02535E+11,Supermarket,,PACK,,,1,GRACIOUS JOBIZ COSMETICES LIMITED
MEGA GROWTH HAIR RELAXER BY 6,MEGA GROWTH HAIR RELAXER BY 6,,8.02535E+11,Supermarket,,PACK,,,1,GRACIOUS JOBIZ COSMETICES LIMITED
MEGA GROWTH HAIR RELAXER BY 7,MEGA GROWTH HAIR RELAXER BY 7,,8.02535E+11,Supermarket,,PACK,,,1,GRACIOUS JOBIZ COSMETICES LIMITED
MEGA GROWTH HAIR SERUM,MEGA GROWTH HAIR SERUM X 1,,6009029,Supermarket,,PACK,,,1,
MEGA GROWTH KIT WITH COLOUR,MEGA GROWTH KIT WITH COLOUR X 1,,1009107,Supermarket,,PACK,1,,1,
MEGA LIGHTENING MILK LOTION,MEGA LIGHTENING MILK LOTION 360MLS,,13443,Supermarket,,JAR,360MLS,,1,
MEGA MAN AFTER SHAVE,MEGA MAN AFTER SHAVE X 1,,13835,Supermarket,,JAR,1,,1,
MEGA MEN 50 PLUS,MEGA MEN 50 PLUS CAPLET  X 60,,15438,Pharmacy,CAPLET,JAR,1,,60,
MEGA MEN,MEGA MEN TABS ,,15380,Pharmacy,TABLETS,JAR,,,1,
MEGACEPHIN,MEGACEPHIN INJ 1GM,Ceftriaxone,6.156E+11,Pharmacy,INJECTION (POWDER),PACK,,,1,
MEGACID,MEGACID SUSP 200ML,,1007770,Pharmacy,SUSPENSION,BOTTLE,,,1,
MEGAFIT,MEGAFIT,,6010649,,,,,,1,
MEGAFIT,MEGAFIT CAPS  X 36,,6009857,Pharmacy,CAPSULES,PACK,1,,36,
MEGAFIT,MEGAFIT SYR  200ML,,6008779,Pharmacy,SYRUP,BOTTLE,200ML,,1,
MEGAFRESH CAR WASH,MEGAFRESH CAR WASH X 1,,6010621,Supermarket,,JAR,,,1,
MEGAUP,MEGAUP CAPS X 30,,9390,Pharmacy,CAPSULES,PACK,,,1,
megaup x 30,MEGAUP X 30 CAPS ,,6008920,Pharmacy,CAPSULES,PACK,,,1,
megonix,MEGONIX SYR 100ML X 1,,1008651,Pharmacy,SYRUP,BOTTLE,,,1,
megron,MEGRON SYR 1L X 1,,1008649,Pharmacy,SYRUP,BOTTLE,,,1,
megron,MEGRON SYR 200ML X 1,,1008650,Pharmacy,SYRUP,BOTTLE,,,1,
MEJIC FERTILITY,MEJIC FERTILITY X 1,,,Supermarket,,PACK,,,1,DE PAUL ROYAL LINK
MEJIC FIBROID,MEJIC FIBROID X 1,,,Supermarket,,PACK,,,1,DE PAUL ROYAL LINK
MEJIC FIGURE 8,MEJIC FIGURE 8 X 1,,,Supermarket,,PACK,,,1,DE PAUL ROYAL LINK
MEJIC JOINT & BONE,MEJIC JOINT & BONE X 1,,,Supermarket,,PACK,,,1,DE PAUL ROYAL LINK
MEJIC LIVER FLUSH,MEJIC LIVER FLUSH X 1,,,Supermarket,,PACK,,,1,DE PAUL ROYAL LINK
MEJIC SLIM TEA,MEJIC SLIM TEA X 1,,,Supermarket,,PACK,,,1,DE PAUL ROYAL LINK
MEJIC ULCER,MEJIC ULCER X 1,,,Supermarket,,PACK,,,1,DE PAUL ROYAL LINK
MEKAKO ANTISEPTIC SOAP,MEKAKO ANTISEPTIC SOAP 100G,,17496,Supermarket,,PACK,,,1,
MEKAKO CREAM TUBE,MEKAKO CREAM TUBE 30G,,12474,Supermarket,CREAM,TUBE,30G,,1,
MEKAKO GEL FORTE,MEKAKO GEL FORTE 30G,,13323,Supermarket,,TUBE,30G,,1,
MEKO INHALER,MEKO INHALER   X 6,,9144,Pharmacy,,BLISTER,1,,6,
MEKOAMIN,MEKOAMIN SYR  200ML,,8.93457E+12,Pharmacy,SYRUP,BOTTLE,200ML,,1,
MEKOAMIN,MEKOAMIN SYR 110ML X 1,,9769,Pharmacy,SYRUP,BOTTLE,1,,1,
MEKOZORAL,MEKOZORAL CREAM 15G,,1007688,Pharmacy,CREAM,TUBE,,,1,
MEKOZORAL,MEKOZORAL TABS ,,8.93457E+12,Pharmacy,TABLETS,PACK,,,1,
MELA WHITE LOTION,MELA WHITE LOTION,,15178,Supermarket,,JAR,,,1,
MELADININE 0.75% SOLUTION,MELADININE 0.75% SOLUTION  ,,3065684,Pharmacy,,BOTTLE,,,1,
meladinine,MELADININE TABS MG,,8388,Pharmacy,TABLETS,JAR,,,1,
melanov mr,MELANOV MR TABS 60MG X 30,Gliclazide,,Pharmacy,TABLETS,BLISTER,10,,30,MICRO NOVA PHARM.IND LIMITED
MELANOV,MELANOV TABS 80MG X 30,Gliclazide,,Pharmacy,TABLETS,BLISTER,10,,30,MICRO NOVA PHARM.IND LIMITED
MELATONIN (EARTH'S CREATION),MELATONIN (EARTH'S CREATION) TABS 5MG X 60,,,Pharmacy,TABLETS,JAR,,,1,UZORMARK GLOBAL SERVICE LTD
melatonin,MELATONIN (MULTICOY)  CAPS  X 240,,6008901,Pharmacy,CAPSULES,PCS,1,,240,
MELATONIN (NATORE),MELATONIN (NATORE) TABS 10MG X 60,,6012148,Pharmacy,TABLETS,JAR,60,,60,
melatonin,MELATONIN (PURITAN PRIDE)  TABS 30MG X 120,,6011297,Pharmacy,TABLETS,JAR,,,1,
MELATONIN,MELATONIN TABS 3MG X 240 {NATURE MADE} ,,31604027421,Pharmacy,TABLETS,JAR,240,,240,
MELATONIN,MELATONIN TABS 3MG X 60 {MASON} ,,6011889,Pharmacy,TABLETS,JAR,60,,60,
MELATONIN,MELATONIN TABS 5MG X 60 {MASON} ,,6011895,Pharmacy,TABLETS,JAR,60,,60,
melatonin(21 century),MELATONIN(21 CENTURY) TABS 3MG X 90,,,Pharmacy,TABLETS,JAR,,,1,megavox ltd
melatonin(21 century),MELATONIN(21 CENTURY) TABS 5MG X 120,,,Pharmacy,TABLETS,JAR,,,1,megavox ltd
melatonin(sundownnatural),MELATONIN(SUNDOWNNATURAL) TABS 300MCG X 120,,6011248,Pharmacy,TABLETS,JAR,,,1,
MELATONIN-WEL(biowell),MELATONIN-WEL(BIOWELL) CAPS 30MG X 60,,,Pharmacy,CAPSULES,JAR,,,1,CARE VANTAGE
MELLOTONE,MELLOTONE TABS X 30,,8994,Pharmacy,TABLETS,PACK,,,1,
MELLOW BABY DIAPER (MIDI),MELLOW BABY DIAPER (MIDI),,16477,Supermarket,,PACK,,,1,
MELOCAP,MELOCAP INJ 15MG X 1,Meloxicam,15418,Pharmacy,INJECTION (SOLUTION),AMPOULES,,,1,
MELOCAP,MELOCAP TABS 15MG,,8.90112E+12,Pharmacy,TABLETS,PACK,,,1,
MELOCAP,MELOCAP TABS 7.5MG,,8.90112E+12,Pharmacy,TABLETS,PACK,,,1,
melofan,MELOFAN TABS 525MG,,,Pharmacy,TABLETS,PACK,3,,1,
melovad x 10,MELOVAD X 10 TABS 15MG,,6010193,Pharmacy,TABLETS,PACK,,,1,
MELOXICAM,MELOXICAM (DABIC)  TABS 15MG,,6008643,Pharmacy,TABLETS,PACK,,,1,
MELOXICAM,MELOXICAM INJ 15MG/1.5ML {.} ,,15387,Pharmacy,INJECTION (SOLUTION),AMPOULES,,,1,
MELOXICAM x 10,MELOXICAM X 10 (ONIFAM PHARM LTD)  TABS 15MG,,8.90603E+12,Pharmacy,TABLETS,PACK,,,1,
MELOXICAM(MKG),MELOXICAM(MKG) TABS 15MG X 30,,6009602,Pharmacy,TABLETS,BLISTER,10,,30,
MEMORIES PERFUME,MEMORIES PERFUME X 1,,6012358,Supermarket,,PACK,1,,1,
MEMORIL FORTE,MEMORIL FORTE CAPS X 30,,6012044,Pharmacy,CAPSULES,PACK,,,1,
MEMORY CODE X 60,MEMORY CODE X 60  ,,7.13757E+11,Pharmacy,,JAR,,,1,
MEN ACTIVE (Doppel HERZ),MEN ACTIVE (DOPPEL HERZ) CAPS X 30,,4.00993E+12,Pharmacy,CAPSULES,PACK,,,1,
MEN DEGREE STICK 76G,MEN DEGREE STICK 76G X 1,,6011599,Supermarket,,JAR,,,1,
MEN ONLY AFTERSHAVE,MEN ONLY AFTERSHAVE 15ML,,12835,Supermarket,,BOTTLE,15ML,,1,
MEN ONLY BODY SPRAY MIX150ML,MEN ONLY BODY SPRAY MIX150ML,,5.3534E+12,Supermarket,,CAN,,,1,
MEN ONLY PERF 50ML,MEN ONLY PERF 50ML X 1,,5.3534E+12,Supermarket,,BOTTLE,1,,1,
MEN ONLY ROLL ON 50ML MIX,MEN ONLY ROLL ON 50ML MIX,,5.3534E+12,Supermarket,,BOTTLE,,,1,
MEN rexona BODY SPRAY(ADVENTURE),MEN REXONA BODY SPRAY(ADVENTURE) 200ML,,8.7116E+12,Supermarket,,JAR,,,1,
MEN`S POTENT,MEN`S POTENT TABS  X 60,,10787,Pharmacy,TABLETS,JAR,1,,60,
MEN`S STORAGE,MEN`S STORAGE CAPS X 30,,9072,Pharmacy,CAPSULES,PACK,,,1,
MENFORTE,MENFORTE TABS X 30,,15357,Pharmacy,TABLETS,JAR,,,1,
mengility,MENGILITY CAPS  X 60,,6012783,Pharmacy,CAPSULES,JAR,60,,60,
menopace plus x 56,MENOPACE PLUS X 56 TABS ,,5.02127E+12,Pharmacy,TABLETS,PACK,,,1,
MENOPACE,MENOPACE TABS X 30,,5.02127E+12,Pharmacy,TABLETS,PACK,,,1,
MENOVITE,MENOVITE CAPS  X 30,,11813,Pharmacy,CAPSULES,BLISTER,15,,30,
MENS FERT.FORMULAR,MENS FERT.FORMULAR CAPS  X 90,,6008821,Pharmacy,CAPSULES,JAR,90,,90,
MENS HEALTH (Doppel ),MENS HEALTH (DOPPEL ) CAPS ,,1003677,Pharmacy,CAPSULES,PACK,,,1,
MEN'S PACK X 30 (EARTH MADE),MEN'S PACK X 30 (EARTH MADE),,1006991,Supermarket,,PACK,,,1,
MEN'S PACK X 30 (multicoy),MEN'S PACK X 30 (MULTICOY) TABS ,,1003015,Pharmacy,TABLETS,PACK,,,1,
MEN'S PACK(NATURE MADE),MEN'S PACK(NATURE MADE) TABS X 30,,1008992,Pharmacy,TABLETS,PACK,,,1,
men's potent,MEN'S POTENT (MASON)  TABS  X 60,,6012713,Pharmacy,TABLETS,JAR,60,,60,
men's zone,MEN'S ZONE CAPS  X 60,,7.13757E+11,Pharmacy,CAPSULES,JAR,60,,60,
mentadent paste,MENTADENT PASTE 100ML,,6.00689E+12,Supermarket,,TUBE,100ML,,1,
MENTHODEX,MENTHODEX LOZENGES  X 24,,6012060,Pharmacy,LOZENGES,SACHET,1,,24,
MENTHODEX,MENTHODEX SYR  100ML,,5.01785E+12,Pharmacy,SYRUP,BOTTLE,100ML,,1,
mentholata balm 125g,MENTHOLATA BALM 125G X 1,,6009675,Supermarket,,JAR,,,1,
MENTHOLATUM BALM 200G,MENTHOLATUM BALM 200G X 1,,1004819,Supermarket,,JAR,1,,1,
MENTHOX,MENTHOX TABS  X 250,,6013276,Pharmacy,TABLETS,PACK,25,,250,
MENTOS 2SHARE GUM,MENTOS 2SHARE GUM X 1,,6012972,Supermarket,,PACK,,,1,
MENTOS CANDY POUCH,MENTOS CANDY POUCH   X 45,,,Supermarket,,SACHET,1,,45,
MENTOS FRESH ACTION POUCH,MENTOS FRESH ACTION POUCH   X 45,,,Supermarket,,SACHET,45,,45,
MENTOS FRESH GUM(CUP),MENTOS FRESH GUM(CUP)   X 120,,6013151,Pharmacy,,SACHET,1,,120,
MENTOS FRUIT GUM,MENTOS FRUIT GUM X 1,,6012968,Supermarket,,PACK,,,1,
MENTOS FRUIT SWEET,MENTOS FRUIT SWEET   X 20,,6013146,Supermarket,,SACHET,1,,20,
MENTOS LEMON POUCH X30,MENTOS LEMON POUCH X30 X 1,,,Supermarket,,PCS,,,1,UPPERLAND MULTISTREAM VENTURES
MENTOS MINT SWEET,MENTOS MINT SWEET   X 20,,6013147,Supermarket,,SACHET,1,,20,
MENTOS RAINBOW,MENTOS RAINBOW   X 20,,6013264,Supermarket,,PCS,1,,20,
MENUDYN,MENUDYN CAPS  X 30,,1007716,Pharmacy,CAPSULES,BLISTER,15,,30,
MENUDYN PLUS X 30,MENUDYN PLUS X 30 CAPS ,,1007734,Pharmacy,CAPSULES,PACK,,,1,
MENUVITE,MENUVITE CAPS X 30,,11767,Pharmacy,CAPSULES,PACK,,,1,
mepax x 10,MEPAX X 10 TABS ,,6009194,Pharmacy,TABLETS,PACK,,,1,
mephage,MEPHAGE TABS 500MG X 60,,6010571,Pharmacy,TABLETS,BLISTER,10,,60,
MEPIRYL,MEPIRYL TABS 2MG X 30,,1002498,Pharmacy,TABLETS,BLISTER,10,,30,
MEPIRYL,MEPIRYL TABS 4MG X 30,,1002283,Pharmacy,TABLETS,BLISTER,10,,30,
MEPISAN,MEPISAN CREAM 20G X 1,,6010117,Pharmacy,CREAM,TUBE,,,1,
Meprasil X 14,MEPRASIL  20MG CAP X 14,Omeprazole,6.034E+12,Pharmacy,CAPSULES,PACK,1,,1,
mercy ointment,MERCY OINTMENT X 1,,6010291,Pharmacy,,TUBE,,,1,
meriko  soap 80g,MERIKO  SOAP 80G,,5.02893E+12,Supermarket,,SOAP TABLET,,,1,
MERITONE,MERITONE CAPS X 30,,8668,Pharmacy,CAPSULES,PACK,,,1,
MERLOT FINCA LAS VIRTUDES 75CL,MERLOT FINCA LAS VIRTUDES 75CL,,8.437E+12,Supermarket,,BOTTLE,,,1,
MEROCLAV,MEROCLAV TABS 625MG X 14,Amoxicillin and Clavulanate,,Pharmacy,TABLETS,PACK,,,1,KENZO PHARMACEUTICAL LTD
MERONA TOTAL MOISTURE CREAM CUP 500G,MERONA TOTAL MOISTURE CREAM CUP 500G,,28001402159,Supermarket,,JAR,,,1,
MEROPENEM(EXCEL),MEROPENEM(EXCEL) INJ X 1,,6012114,Pharmacy,INJECTION (POWDER),PACK,,,1,
MERSILENE TAPE,MERSILENE TAPE   X 1,,6011584,Pharmacy,,SACHET,1,,1,
meso spray,MESO SPRAY X 1,,6009940,Supermarket,,PACK,,,1,
MESTINON,MESTINON  60MG TAB  X 20,,8523,Pharmacy,TABLETS,BOTTLE,1,,20,
META B FORT,META B FORT TABS  X 100,,10712,Pharmacy,TABLETS,BLISTER,10,,100,
META B FORT X 10,META B FORT X 10 TABS,,11804,Pharmacy,TABLETS,PACK,1,,1,
METAGLOMIDE,METAGLOMIDE TABS  X 30,,6008919,Pharmacy,TABLETS,BLISTER,10,,30,
METAKELFIN,METAKELFIN LOTION ,,6008753,Pharmacy,LOTION,,,,1,
METAKELFIN,METAKELFIN TABS 500MG X 45,,6008755,Pharmacy,TABLETS,BLISTER,3,,45,WWCVL (PFIZER)
METAPHARM SOAP 80G,METAPHARM SOAP 80G,,15326,Supermarket,,SOAP TABLET,,,1,
METAPRIM (SKG),METAPRIM (SKG) TABS  X 500,Pyrimethamine,6.01212E+12,Pharmacy,TABLETS,BLISTER,10,,500,SKG PHARMA LTD
METAZONE N,METAZONE N CREAM  20G,,5419,Pharmacy,CREAM,TUBE,20G,,1,
meter rule,METER RULE X 1,,6012768,Pharmacy,,PACK,,,1,
METFORMIN (MULTI COY),METFORMIN (MULTI COY) TABS 500MG X 100,,1007481,Pharmacy,TABLETS,BLISTER,10,,100,
METFORMIN,METFORMIN (MULTICOY)  TABS 500MG X 1000,,6010798,Pharmacy,TABLETS,JAR,1000,,1000,
metformin,METFORMIN (PREFERRED DRUG)  TABS 500MG X 84,,6012610,Pharmacy,TABLETS,BLISTER,14,,84,
METFORMIN,METFORMIN (SANDOZ)  TABS 500MG X 90,,6008644,Pharmacy,TABLETS,BLISTER,15,,90,
METFORMIN,METFORMIN TABS 500MG X 90 {LIFEBACK} ,,1007582,Pharmacy,TABLETS,BLISTER,15,,90,
metformin(multicoy),METFORMIN(MULTICOY) TABS 500MG X 1000,,6011009,Pharmacy,TABLETS,JAR,,,1,
METFORMIn(NORVARTIS ACCESS SFH),METFORMIN(NORVARTIS ACCESS SFH) TABS 1000MG X 60,,6013440,Pharmacy,TABLETS,BLISTER,15,,60,
METFORMIN(POM) 850MG TABS,METFORMIN(POM) 850MG TABS   X 56,,5.06006E+12,Pharmacy,,BLISTER,14,,56,
metformin(sandoz),METFORMIN(SANDOZ) TABS 1000MG X 90,,6012106,Pharmacy,TABLETS,BLISTER,15,,90,
MET-GLIM,MET-GLIM TABS 5MG X 100,,UDIA71,Pharmacy,TABLETS,BLISTER,10,,100,HOVID
METHADERM-P,METHADERM-P CREAM 20G,,15306,Pharmacy,CREAM,TUBE,,,1,
METHIPRED (METHYLPREDNISOLONE),METHIPRED (METHYLPREDNISOLONE) INJ 500MG X 1,,15407,Pharmacy,INJECTION (SOLUTION),VIALS,,,1,
METHOLATOR,METHOLATOR X 1,,,Supermarket,,BOTTLE,1,,1,
METHOTREX,METHOTREX INJ 50MG X 1,,6012993,Pharmacy,INJECTION (POWDER),VIALS,,,1,
METHOTREXATE,METHOTREXATE   2ML {INJECTION} ,Methotrexate,7660,Pharmacy,,VIALS,2ML,,1,
METHOTREXATE,METHOTREXATE TABS 2.5MG X 100,Methotrexate,7155,Pharmacy,TABLETS,BLISTER,10,,100,
METHYLATED SPIRIT,METHYLATED SPIRIT   2LITER {MOPS} ,Alcohol,5749,Pharmacy,,JAR,2liter,,1,
METHYLATED SPIRIT,METHYLATED SPIRIT (FAITH) 200ML,,9531,Pharmacy,,BOTTLE,,,1,
METHYLATED SPIRIT,METHYLATED SPIRIT (JAYKAY )   ,Alcohol,4338,Pharmacy,,BOTTLE,,,1,
METHYLATED SPIRIT,METHYLATED SPIRIT (MOKO)   200ML,Alcohol,6.156E+12,Pharmacy,,BOTTLE,200ML,,1,
METHYLATED SPIRIT,METHYLATED SPIRIT (MOPSON) 2L,Alcohol,4538,Pharmacy,,JAR,,,1,
METHYLATED SPIRIT(GAUZE),METHYLATED SPIRIT(GAUZE) SOLUTION 100ML X 1,,6013420,Pharmacy,SOLUTION,BOTTLE,1,,1,
METHYLATED SPIRIT(GAUZE),METHYLATED SPIRIT(GAUZE) SOLUTION 200ML X 1,,6013419,Pharmacy,SOLUTION,BOTTLE,1,,1,
METHYLATED SPIRIT(GAUZE),METHYLATED SPIRIT(GAUZE) SOLUTION 2L X 1,,6013421,Pharmacy,SOLUTION,JAR,1,,1,
METHYLATED SpIRIT(JODIH),METHYLATED SPIRIT(JODIH)  200ML X 1,,6012254,Pharmacy,,BOTTLE,,,1,
methylated spirit(la onyi),METHYLATED SPIRIT(LA ONYI)  200ML X 1,,6011135,Pharmacy,,BOTTLE,,,1,
METHYLATED SPIRIT(LEADY)100ML,METHYLATED SPIRIT(LEADY)100ML X 1,,6010575,Pharmacy,,BOTTLE,,,1,
METHYLATED SPIRIT(MULTICOY),METHYLATED SPIRIT(MULTICOY)  ,,6013417,Pharmacy,,,,,1,
METHYLATED SPIRIT(MULTICOY),METHYLATED SPIRIT(MULTICOY)  100ML X 24,,6009542,Pharmacy,,BOTTLE,1,,24,
METHYLATED SPIRIT(MULTICOY),METHYLATED SPIRIT(MULTICOY)  2L X 1,,6011136,Pharmacy,,JAR,,,1,
METHYLSALICYLATE,METHYLSALICYLATE OINTMENT  1KG {LEADY} ,,7993,Pharmacy,SKIN OINTMENT,JAR,1KG,,1,
METHYLSALICYLATE,METHYLSALICYLATE OINTMENT  500G {LEADY} ,,6012002,Pharmacy,SKIN OINTMENT,JAR,500G,,1,
METHYLSALICYLATE ONITMENT(MOPSON),METHYLSALICYLATE ONITMENT(MOPSON)  900GM X 1,,,Pharmacy,,JAR,,,1,MOPSON PHARMACEUTICAL LIMITED
metoclopramide,METOCLOPRAMIDE (UNBRA)  TABS  X 100,,11821,Pharmacy,TABLETS,BLISTER,10,,100,
metoclopramide,METOCLOPRAMIDE (UNBRANDED)  INJ 10MG/2ML X 1,Metoclopramide,6323,Pharmacy,INJECTION (SOLUTION),AMPOULES,,,1,
metoproloL  tartrate,METOPROLOL  TARTRATE TABS 50MG X 56,,5.01701E+12,Pharmacy,TABLETS,BLISTER,14,,56,
metoprolol,METOPROLOL TABS 100MG X 28 [BLISTER] ,,,Pharmacy,TABLETS,BLISTER,14,,28,
metoprolol,METOPROLOL TABS 100MG X 56 [TEVA] ,,5.01701E+12,Pharmacy,TABLETS,BLISTER,14,,56,
metoprolol,METOPROLOL TABS 50MG X 28 [BLISTER] ,,,Pharmacy,TABLETS,BLISTER,14,,28,
METOR CAP,METOR CAP CAPLET 500MG X 100,,6008767,Pharmacy,CAPLET,PACK,100,,100,
metoram,METORAM TABS 500MG X 30,,6011314,Pharmacy,TABLETS,BLISTER,10,,30,
metoz t,METOZ T  ,,,Pharmacy,,,,,1,
metoz tab,METOZ TAB TABS 2.5MG X 100,,,Pharmacy,TABLETS,BLISTER,10,,100,CENTAUR  PHARMACEUTICAL LTD.
METOZ,METOZ TABS 2.5MG X 30,,6009109,Pharmacy,TABLETS,BLISTER,10,,30,
METOZ,METOZ TABS 5MG X 100,,6009108,Pharmacy,TABLETS,BLISTER,10,,100,
METOZ,METOZ TABS 5MG X 30,,6012524,Pharmacy,TABLETS,BLISTER,10,,30,
metrone,METRONE (FIDSON)  INFUSION X 1,,6012998,Pharmacy,INFUSION,JAR,,,1,
metrone (FIDSON),METRONE (FIDSON) SYR  60ML,,,Pharmacy,SYRUP,BOTTLE,60ML,,1,
METRONE,METRONE TABS 400MG X 100,,6012999,Pharmacy,TABLETS,BLISTER,10,,100,
METRONIDAZOLE,METRONIDAZOLE (EVANS)  SUSP ,Metronidazole,6.1534E+12,Pharmacy,SUSPENSION,BOTTLE,,,1,
METRONIDAZOLE,METRONIDAZOLE (GAUZE)  TABS  X 1000,,6013212,Pharmacy,TABLETS,PCS,1,,1000,
METRONIDAZOLE,METRONIDAZOLE (MOPSON)  SYR 60ML,,8146,Pharmacy,SYRUP,BOTTLE,,,1,
METRONIDAZOLE,METRONIDAZOLE (MULTICOY) 400MG TAB X 100,,6237,Pharmacy,TABLETS,BLISTER,10,,100,
METRONIDAZOLE (TRIMETRO) IV,METRONIDAZOLE (TRIMETRO) IV INFUSION 100ML,,11107,Pharmacy,INFUSION,BOTTLE,,,1,
METRONIDAZOLE,METRONIDAZOLE TABS  X 1000 {ARCHY} ,,6009252,Pharmacy,TABLETS,PCS,1,,1000,
METRONIDAZOLE,METRONIDAZOLE TABS 400MG X 100 {SKG} ,,15152,Pharmacy,TABLETS,BLISTER,10,,100,SKG PHARMA LTD
METRONIDAZOLE WHITE X 1000,METRONIDAZOLE WHITE X 1000 TABS 200MG {JUHEL} ,,1007686,Pharmacy,TABLETS,JAR,,,1,
METRONIDAZOLE X 1000,METRONIDAZOLE X 1000 (SAM)  TABS 200MG,,1007715,Pharmacy,TABLETS,JAR,,,1,
METRONIDAZOLE( UNIQUE) INFUSION,METRONIDAZOLE( UNIQUE) INFUSION 100ML,,1009112,Pharmacy,,BOTTLE,,,1,
METRONIDAZOLE(MOPSON),METRONIDAZOLE(MOPSON) TABS  X 1000,,,Pharmacy,TABLETS,JAR,1000,,1000,MOPSON PHARMACEUTICAL LIMITED
METRONIDAZOLE,METRONIDAZOLE(MULTICOY)  200MG TAB X 100,,6619,Pharmacy,TABLETS,BLISTER,10,,100,
METRONIDAZOLE,METRONIDAZOLE(MULTICOY) INF 100ML,,9358,Pharmacy,INFUSION,BOTTLE,1,,50,
METRONIDAZOLE(skg) X 1000,METRONIDAZOLE(SKG) X 1000 TABS 200MG,,6010166,Pharmacy,TABLETS,JAR,,,1,
METRONIDAZOLE(TUYIL),METRONIDAZOLE(TUYIL) SYR 60ML X 1,,,Pharmacy,SYRUP,BOTTLE,,,1,TUYIL PHARMACEUTICAL INDUSTRIES LTD.
METRONIDAZOLE(UNIQUE),METRONIDAZOLE(UNIQUE) TABS 200MG X 1000,,1009111,Pharmacy,TABLETS,JAR,1000,,1000,
METRONIDAZOLE(VITABIOTICS),METRONIDAZOLE(VITABIOTICS) SUSP X 1,,6011055,Pharmacy,SUSPENSION,BOTTLE,,,1,
METROSAM 100ML,METROSAM 100ML INFUSION ,,8000,Pharmacy,INFUSION,BOTTLE,,,1,
METROSAM,METROSAM TABS 200MG X 100,,7840,Pharmacy,TABLETS,BLISTER,10,,100,
METROSAM,METROSAM TABS 200MG X 1000,Metronidazole,7777,Pharmacy,TABLETS,JAR,1000,,1000,
MEVIGON (VIT A+VIT E CHEWABLE),MEVIGON (VIT A+VIT E CHEWABLE),,8.90419E+12,Pharmacy,,,,,1,
MEVIGON,MEVIGON TABS  X 30,,6010777,Pharmacy,TABLETS,BLISTER,10,,30,
mexatril cough,MEXATRIL COUGH SYR 100ML X 1,,6009156,Pharmacy,SYRUP,BOTTLE,,,1,
mexpharm x 20,MEXPHARM X 20 TABS 15MG,,6010633,Pharmacy,TABLETS,PACK,,,1,
MEXZECAM X 10,MEXZECAM X 10 TABS 15MG,Meloxicam,14917,Pharmacy,TABLETS,PACK,,,1,
MEXZECAM X 10,MEXZECAM X 10 TABS 7.5MG,,15219,Pharmacy,TABLETS,PACK,,,1,
MF-20,MF-20 CAPS  X 100,,4710,Pharmacy,CAPSULES,BLISTER,10,,100,
MICARDIS,MICARDIS  ,,6013396,Pharmacy,,,,,1,
MICARDIS PLUS,MICARDIS PLUS TABS 80/12.5MG X 28,,6011345,Pharmacy,TABLETS,BLISTER,7,,28,
MiCARDIS,MICARDIS TABS 40MG X 28,,1002934,Pharmacy,TABLETS,BLISTER,7,,28,
MiCARDIS,MICARDIS TABS 80MG X 28,,14996,Pharmacy,TABLETS,BLISTER,7,,28,
MICARDIS(PARARELL),MICARDIS(PARARELL) TABS 80MG X 28,,6011883,Pharmacy,TABLETS,SACHET,7,,28,
MICHEAL KORS WRIST WATCH,MICHEAL KORS WRIST WATCH X 1,,6010333,Supermarket,,PCS,,,1,
MICO  JAM 450G,MICO  JAM 450G,,16495,Supermarket,,BOTTLE,,,1,
MICOZOL PLUS,MICOZOL PLUS TABS  X 7,,6.156E+12,Pharmacy,TABLETS,PACK,7,,7,DRUGFIELD PHARMACEUTICALS LIMITED
Micpol - Y,MICPOL - Y CAPLET 500MG X 1000,,7876,Pharmacy,CAPLET,JAR,,,1,
